sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),species
5.681052949426972,2.4967516472224562,5.012443392711227,2.0255598452644437,virginica
6.74504330365209,3.0143804143369493,5.564592325011254,2.2237454852743515,virginica
5.44546781607512,3.866005202224782,1.7318931696946498,0.40290156127234894,setosa
4.906010450072086,2.362328952152805,3.3018344847355046,1.0081651542403112,versicolor
6.446955982284026,3.2201572406385717,5.043763885636415,1.9330347419188991,virginica
6.797908033713886,3.020297518731516,5.527185157923388,2.138083315139491,virginica
5.980768043975865,2.8854817561200714,4.859957921002753,1.786154421472112,virginica
6.5139622396691506,3.0980260547292606,5.815857181984022,2.1342519132298072,virginica
5.1639858330560875,3.536261347933528,1.3857398786469113,0.28641057249281304,setosa
7.6636905793229255,3.070923013520305,6.146051527690929,2.244087519132411,virginica
5.00602169666112,3.389927595800134,1.4817996665486295,0.19013876642764008,setosa
6.360571280974623,2.709870705426781,5.328585465161969,1.9041440706218884,virginica
5.909511122465666,3.233981852157083,4.803544514865785,1.8407686407245545,versicolor
6.194653793418753,2.24744984794699,4.4957459997868146,1.5178504681111438,versicolor
7.798010547281195,3.7048185118497634,6.778415853168189,2.1442087910139174,virginica
6.482098753919809,2.812506964528604,4.628174464667651,1.4939454092336761,versicolor
5.989773138615999,2.881172432960299,4.637961128909093,1.558370437893872,versicolor
6.128618779265302,2.986504813262699,4.568050150373704,1.401339912299714,versicolor
5.669115208959649,2.820061509662248,4.094004685734387,1.2951038485384188,versicolor
7.303616543964727,2.8520409054174825,6.304972731406811,1.8190784975611787,virginica
5.903414025554939,2.992397860993514,5.067426660357709,1.788501117934342,virginica
7.376536434789149,2.841575380942419,6.178461762166505,1.8416953755215841,virginica
6.035171698824189,2.080946422629851,3.964750282196527,0.9405283098379659,versicolor
5.143199509420618,3.336454625861533,1.40695950497517,0.19376296641101845,setosa
4.81044567069595,3.057371897426886,1.6617799848746428,0.2173115068344766,setosa
6.363214890196217,3.267936537063791,5.911013434033877,2.5428728704318067,virginica
4.951316259846314,3.5360835267407054,1.3191378597979573,0.2784909899098762,setosa
4.70540275725981,3.096305134716256,1.6454833896541843,0.24959312977811376,setosa
4.344617232072375,2.914236552358466,1.279336798111734,0.1272589858388582,setosa
5.268894233804729,4.089043765754825,1.4653496572268272,0.10437675385915855,setosa
5.543983787015895,3.4955249489396554,1.2608731385805434,0.17954184613960344,setosa
5.325757277538125,3.695214396235904,1.502943879376222,0.2488711024361804,setosa
6.232901436143557,2.213717280839322,4.499875535175227,1.493632666162978,versicolor
5.219385576945977,3.46271518844046,1.4576213252082546,0.14706602394976187,setosa
5.4172816540094635,3.85134867312295,1.682261047297511,0.42353069059206533,setosa
6.30069852049466,3.4138640658542383,5.586021898616907,2.453994677069351,virginica
6.943084332458339,3.1756463230539596,5.380825854501932,2.195761328894078,virginica
4.889159413604323,3.037520751469422,1.436128771391742,0.23990270773666625,setosa
4.776646879319957,3.190140903126792,1.5702943531261417,0.2139424873837005,setosa
5.029342944662571,3.2398368550842367,1.1840502385746439,0.18911708648455877,setosa
5.745858286556296,2.6303264700611706,3.9758919895362177,1.2993400221987776,versicolor
5.289017482122436,3.6504433317058904,1.5144033200195772,0.17454135583673547,setosa
6.291724995097862,3.4885518782263154,5.46929336717356,2.339175281601577,virginica
6.579059402239322,3.078942323814991,5.534134122928803,2.3240436808194818,virginica
6.560165072703051,2.820562990449973,4.665124730082652,1.3327727747089628,versicolor
5.1106138472430604,3.376876702550182,1.5341777231992122,0.20361546652336004,setosa
6.44129745654702,2.797888368632336,4.4018951200212095,1.3660129001023493,versicolor
5.525875001251806,2.290131085459748,4.103242734303236,1.2423509005322555,versicolor
6.4454856199422865,3.1810593812626125,4.484819723867283,1.4432180427717498,versicolor
6.638918674420659,3.378902981858732,5.619800709870748,2.5282126245331775,virginica
6.853947467188023,3.013036139643271,5.019520591587877,2.329867833138805,virginica
5.9166191732113775,2.170095556682491,4.996174972644314,1.4989297791031588,virginica
5.5955312403964665,2.653719737315783,4.232024874338377,1.3572231691100833,versicolor
5.644395355449225,3.0107166804303422,4.490077787692696,1.5370935509330264,versicolor
5.056373382329267,3.3035537422320376,1.5054462615685476,0.3403815492990614,setosa
6.294479879540488,3.039016854475101,5.194573000518043,1.9937982948121167,virginica
5.7277418053870806,2.7911038997549844,4.890208647288261,2.0956215726936818,virginica
4.714398409663968,3.162481556562461,1.282357230299791,0.2528939308375303,setosa
6.078897626654502,3.0507494386807665,4.9401847801526735,1.7757764196961439,virginica
6.866945185235701,3.190433068959547,4.867831762568171,1.442299056177238,versicolor
6.099022563133829,2.8058851552413566,4.689520195245351,1.1768103591480834,versicolor
5.68235922833847,2.6130903595148594,3.5242932236147095,0.9617797325191539,versicolor
6.825243479586096,2.807975375697306,4.929217826783686,1.4970736249426362,versicolor
5.720761034727039,2.8307236404149765,4.141657563757196,1.2947664006243467,versicolor
6.862766781565457,3.1988135082746316,5.893417084606336,2.268970475476081,virginica
6.646181890621764,3.012919646447629,4.357779511588355,1.3526666918159873,versicolor
6.33341028405202,2.9279873260977416,5.7226971788491285,2.229495571091915,virginica
5.2479687679030365,3.4204160988999197,1.3649220353321483,0.1627448853783861,setosa
4.810864888718259,3.103854240607323,1.5004352578419873,0.24290108029828447,setosa
5.793324800450328,4.051168562290322,1.1380254453941054,0.2285193846198334,setosa
6.744159319023063,3.0455769628569627,5.662623088672745,2.3520054187242234,virginica
4.811571804405429,3.115789789367037,1.4309306121475074,0.25502566111138936,setosa
7.235448685890528,3.197783235414089,5.927904310537663,1.7521354328147714,virginica
5.31123110833003,3.345862547150083,1.5975999804344445,0.34753229972364236,setosa
5.6860721948228345,4.377598145405494,1.4506617350017375,0.4335213122702975,setosa
7.167302783974887,3.0566965848782006,5.738903851822575,1.6082099143390813,virginica
6.422969896715102,2.7189806034715627,5.58150860750737,2.0678047293277393,virginica
6.285143230678952,2.747380939170677,5.095467819842931,1.5028051510972482,virginica
5.855421342712889,2.673223624475401,4.112698385460077,0.9997003217753028,versicolor
6.027996690370441,2.977178235792432,4.566196791076205,1.3672011663983048,versicolor
6.7579893736580665,3.1269820144506766,5.819185870170611,2.2829525725244944,virginica
5.171043765171291,3.4138377068706305,1.376198314786816,0.26007659749494005,setosa
4.67827776249768,3.1626651211926524,1.4340678895667682,0.2288709682276604,setosa
4.977634850700784,3.089200527933629,1.4250163303934722,0.17325505649250034,setosa
4.634008545222401,3.2233506609241553,1.5601391298932459,0.1798870947777308,setosa
6.363296670172466,2.7165543085825505,5.625732733021064,2.1217169590098077,virginica
5.2469756819497615,4.059596756408586,1.502712128607519,-0.020398438388048307,setosa
5.02324709807985,1.98077848596731,3.4272476218177697,0.9722637178855809,versicolor
5.0032861932101556,3.6246315455307547,1.6049074596181705,0.627026534547154,setosa
4.6006731966851735,3.359565402833241,1.4327704101813599,0.37694524559717435,setosa
4.775868853397393,3.406124624873257,1.694409489740854,0.12962221876480512,setosa
5.016572710689458,3.197902285618539,1.2654534068285035,0.22390383587966647,setosa
6.3305797968584185,2.6388460476101847,4.972776483663304,1.531428749088154,versicolor
6.0213790847590944,2.6754742672206997,5.1133134029053755,1.6392655177126763,versicolor
7.646295155051375,2.744753385214035,6.694470564686417,2.0618961455701883,virginica
5.471224410470853,2.4187700683338407,3.73758169627598,1.1369609521840855,versicolor
7.909110160354243,3.873132292921966,6.403791344834909,1.9703634681741689,virginica
4.491644072608971,3.583937290460701,1.0157457082740966,0.13979465946209274,setosa
4.989688609618179,2.3173256811016345,3.1942038148566767,1.0025083483590111,versicolor
6.287830909096248,3.2807186420415797,5.555682415600796,2.3768320068279367,virginica
6.258143338143385,2.8993903400205476,4.37326651339035,1.3189247725937314,versicolor
6.85812747222018,2.7416489839758946,4.810591857466749,1.3556374927585388,versicolor
4.814623664356919,3.3777497242661614,1.5569135688244533,0.17504800055892347,setosa
6.614368540262182,2.8737479192417728,4.646252528858469,1.2822656810091713,versicolor
5.671491597202533,2.79571195460668,4.464989898459678,1.3596540171536737,versicolor
5.6886650491510045,4.388944007011328,1.4885673895618554,0.3374208341296095,setosa
5.0781086218528495,3.4158805608879517,1.4745887731504856,0.20061068962786743,setosa
6.835045658073599,3.1241634385384254,5.773622338917205,2.2636208953895594,virginica
6.200865079511951,2.158517856171786,4.498454077626507,1.4607745832709251,versicolor
5.902801531616368,3.1599260308054045,4.807188820025866,1.7142045309029847,versicolor
5.05325169231822,3.3579675126042727,1.6210505198649803,0.44733150249668285,setosa
4.509090380072298,3.4557796289874574,1.3627246266440582,0.334261343000368,setosa
5.1488261388231,3.3146975728413435,1.7060820314231877,0.5203624971740957,setosa
5.878454187665825,3.3032926818264574,4.887126945686068,1.8479836708117716,versicolor
6.008843281156639,2.197081152531019,5.013713622404078,1.546060158221236,virginica
6.065666516794025,2.5972955085189127,5.586204820735567,1.4114569021084733,virginica
6.4478384126530575,2.8291368308553237,5.637373587767287,2.1911850638790527,virginica
5.0172061494655535,3.4221852918196407,1.313805434930468,0.243665706252537,setosa
5.164286430963093,3.7263691166213757,1.4281512994078054,0.38252707755483023,setosa
4.940446576090932,3.485679252871264,1.5547165160205876,0.5598655188633822,setosa
6.275018950830721,3.307783762696645,5.975365380720799,2.520536859853737,virginica
5.231541913903819,3.7065308052365116,1.5725594277835893,0.1519213908885872,setosa
6.413089516862696,3.2319061945465397,4.511930006927021,1.5106259623177194,versicolor
5.596161351831359,2.6593800644970496,4.359651782918387,1.162170189771271,versicolor
7.185935592284909,3.625312732362197,6.071097185994356,2.503156858929739,virginica
5.078012006148776,3.3723998561847854,1.4743230196024422,0.26539316714227856,setosa
6.681589343901275,3.00473168731827,5.180777240432934,2.2414324870180105,virginica
5.697378978215663,2.624188415331075,3.4345167005620305,0.935160073295982,versicolor
5.082232307044121,3.1945865918495375,1.1720859961555805,0.29656095095735097,setosa
4.716979164774504,2.963777150342054,1.4100915810720065,0.3127773058549893,setosa
4.674627028201086,3.4473756751562963,1.3511987396182166,0.16688029586168995,setosa
6.0479771088104695,3.4176485128869083,4.518354764406107,1.6501843145960966,versicolor
5.088553517420566,2.6227054575393174,2.943940250657828,1.0572086441200381,versicolor
5.428204935848171,2.500630777035361,3.9334943245584797,1.314125271319651,versicolor
5.852547444480616,2.6951215400336945,5.110743969631729,1.929229391504386,virginica
6.7578101049189065,3.196982792472526,5.917610117757794,2.3416839192166634,virginica
5.6655569375071275,2.502063919368702,3.512615233187469,1.004488776191821,versicolor
5.585405317289092,2.6618025372255634,4.146788139796546,1.3274461686363082,versicolor
4.96487621548654,3.4626184241809,1.3041719085604613,0.3521047203282698,setosa
6.815192094590355,2.9762975397974683,5.492038880355981,2.137957043586851,virginica
6.93135013126711,2.747817260267238,4.769451960780339,1.3905968427473208,versicolor
7.3492887220589465,2.8395739547653442,6.054217209038077,1.8571265317797248,virginica
5.128423706017743,3.7583574987944934,1.5613412557761603,0.24640403952177792,setosa
5.163165766969347,3.6712947533901694,1.5519592274987482,0.3785590736897979,setosa
5.479965414678715,2.5446336576038826,4.440230602315827,1.2248335180467766,versicolor
5.477853792897443,2.4070546769669035,3.833813369663099,1.110220521329789,versicolor
5.580297092719839,2.968103070793819,4.518841170634026,1.5463017996308737,versicolor
5.872292121040168,3.0473544224352613,5.1355445395378645,1.8520519686316497,virginica
4.9979914643079875,2.3632214299389664,3.3330315829908828,1.0290138524251689,versicolor
5.217894909432919,2.6586365023448457,3.851962308606813,1.2833133486594883,versicolor
6.176338854359858,3.452856915398373,5.455959653579324,2.24848385743811,virginica
5.521937056092539,3.0136997360233746,4.528097275101022,1.5087576626469825,versicolor
7.205006563067841,3.143208450531788,5.966597028490919,1.823004414142233,virginica
4.875228136175033,3.082083042130049,1.534125069487042,0.1728133091149674,setosa
6.575111232176417,2.485477160713919,5.7479865482321175,1.8542738934305154,virginica
4.514776622834652,3.1183052872442816,1.5098296738602033,0.17155924663971497,setosa
4.719946560266751,3.015243547951852,1.4982317141534307,0.19260270131448157,setosa
6.807315923374987,2.8433729114838564,4.714079758140124,1.4330855036174788,versicolor
6.0486533279367,2.6815348051747248,5.561766574460422,1.4574127818245897,virginica
4.994774863079949,3.374582360239442,1.4982218180331266,0.24417876665925292,setosa
4.957618516885827,3.1333316774257374,1.2020907288922256,0.18986890826126765,setosa
4.999896910477706,3.4303923315375107,1.529981994692038,0.5859420649849789,setosa
4.359775849405571,2.9804596089882334,1.4096784422928292,0.1698412052055029,setosa
4.778322833810767,3.435816220702107,1.5983140270345055,0.0667387878805347,setosa
5.363014235365856,3.576294663671147,1.476277213421259,0.18242862343683958,setosa
5.7527300586073435,3.8990275066547513,1.1486408841979054,0.19534033420086613,setosa
6.13539633060326,2.8090223603472793,4.811863517946366,1.8407956117877866,virginica
5.213378032163426,3.3601634792377957,1.392006766755055,0.09617383130389322,setosa
6.140687177127136,2.8746125433176073,4.199700290084968,1.2805128103438794,versicolor
5.051524172710512,3.5677553370611315,1.3982593436558584,0.22657120194518038,setosa
6.065306924000569,2.591090687065602,5.612505065821829,1.4338096465972563,virginica
6.204138909763053,3.4154036274102557,5.467801729635102,2.2550899921157948,virginica
5.6139806418821205,2.889394160168804,3.546229812214743,1.2375741201016135,versicolor
6.098098725687816,3.035254441176839,4.931384203778929,1.7550617300827869,virginica
6.88803097417643,3.0947640548950437,5.066758343619195,2.3234846333252968,virginica
6.302315390978944,2.741249474145886,5.6433680499049395,2.0818632080619013,virginica
6.938865647392309,3.0122304776303612,5.053406911508702,2.3223613108124406,virginica
6.388743070335507,3.1705461390924743,4.5250135171659105,1.4653152353752357,versicolor
5.549064180519819,2.869679664817103,3.6388061545089663,1.3138669133303769,versicolor
5.473732644373837,2.3185667019662133,3.9717329876608636,1.2695930297130718,versicolor
5.747003076719203,3.7377355779460193,1.77065203115147,0.31242296530723423,setosa
5.501011958284578,2.3965917859977726,3.876933380002849,1.0557005707477947,versicolor
6.28316368157292,2.5209279704714533,5.038420233873763,1.8877898118067449,virginica
6.410065350108105,3.2103127891898326,4.520094505462922,1.6018564444301857,versicolor
7.124047172007789,3.020839407727937,5.913384756748831,2.0823386321485264,virginica
7.631585390953147,3.0318374692785346,6.6457733846053495,2.0363859514162987,virginica
6.366747534482705,2.5965335434078485,4.860228080541471,1.4766903185892784,versicolor
6.370445698629393,3.1802718020762737,5.391766369363512,1.7661101756809803,virginica
4.180767000001823,2.9927508034695465,1.1443008386292406,-0.041918246325396424,setosa
5.7450338932139875,4.456617795657698,1.4599726809360871,0.43587808635672703,setosa
7.723681899121528,2.903662732405944,6.054325550200251,2.2086185765574493,virginica
6.301790082484695,3.2426828947504345,4.708338605679822,1.5322465723230458,versicolor
6.1096501876240445,2.663270900315549,5.649013647580476,1.4697915256515202,virginica
6.3067259608709865,2.8539532055212864,5.098447361740475,1.539433183779849,virginica
5.183924003645908,2.618351791586404,3.838345570321922,1.3113617856655753,versicolor
5.849535594777782,2.664933713121959,5.223957494281012,1.7998724140832707,virginica
4.826450253232111,3.329070487206893,1.5319817249624545,0.21708559447550477,setosa
5.570176932150473,3.429608330766814,1.3744542294516868,0.16650747391955528,setosa
6.224064887374701,2.5336463097941992,4.8788701581967535,1.4998688704404335,versicolor
5.418543389366498,3.7988356099621816,1.6698054290970634,0.3487270046806736,setosa
5.663336371597454,2.9917431385091127,4.447567845047365,1.51990960736881,versicolor
6.531599448090915,2.956626733032526,4.3893565280756315,1.3975976174034843,versicolor
5.437664632610191,3.6347339651340964,1.4511708001538552,0.24497282963017647,setosa
6.463120175860235,3.0338861023242023,5.47786905099172,1.7198047297157564,virginica
5.547131528869065,2.4167897595803067,3.7910736657696185,1.0785777360360829,versicolor
5.51415543342184,2.4474973981774357,3.8212024237312354,1.226420456146715,versicolor
4.646794818029718,3.158418394732481,1.303501385990961,0.15674980089027923,setosa
5.104394455981408,3.516230888047659,1.4271685723436982,0.32893032458190874,setosa
6.667483415270562,3.0185865431869727,4.932135724981506,1.7170172957171232,versicolor
6.010391144049249,3.365179096000412,4.531882616797505,1.5993036402007625,versicolor
5.9798470724899895,2.163260947282952,4.9576681224229056,1.5330966478009065,virginica
4.882015298318468,3.138388364567817,1.464437002341945,0.18225316350637927,setosa
6.33037182059819,2.8299523169182144,5.64799418124472,1.742099682620959,virginica
4.512789944485729,2.2866807577588326,1.2072152280056312,0.30098713408162825,setosa
6.39079608487058,3.2498106659632127,4.493738039462661,1.485180424477849,versicolor
6.473688251754076,2.9466991540439538,5.785513296131045,2.3067136850558825,virginica
4.879073941296698,3.0588513080558277,1.4759113547173142,0.2304693376347961,setosa
5.476701973917061,2.5151623672928567,3.9826385781175686,1.3315540327234792,versicolor
7.747922582787683,2.5761766530797243,6.817010685181003,2.2963754918501147,virginica
6.170373768397066,3.433816622397355,5.398827131428957,2.288233106574793,virginica
5.7183693851046,2.739922485125456,3.8624289651612767,1.2276207136838706,versicolor
5.414436679932227,2.434686276684345,3.799747327436172,1.1066141402691376,versicolor
7.704023652657923,3.816559419449816,6.633469385674324,2.2455097675495748,virginica
5.633724015805367,2.878490747374254,4.120325133602814,1.2961357246686982,versicolor
5.118431183499243,3.4531654695915854,1.462990833669167,0.18650537754885058,setosa
6.315018574833916,2.30492197517206,4.375168535681792,1.2339731049066684,versicolor
6.031147301536666,2.7134790422475215,4.676898540222019,1.1543940811491924,versicolor
5.188020824870878,2.4416183670454306,2.9512865026535935,1.0934652895234347,versicolor
5.348381502882214,3.645725749542458,1.5070524838650017,0.17915500791211955,setosa
7.1531208060842095,3.53683540614716,6.131398115918566,2.4933639077697944,virginica
5.173916627967849,4.11082746679865,1.550695482735009,0.08845255404420715,setosa
6.357108254351706,2.7592529526191254,5.295984612035635,1.900220504396409,virginica
6.010032199397745,2.226919805681945,4.99804614379993,1.5317504453846706,virginica
6.8137988324107575,3.3087857736735455,5.742338911780387,2.4300963659499537,virginica
6.002467542224237,2.97128156358889,4.814650724249454,1.8094731929507504,virginica
7.751584293579663,3.806108417853919,6.701352600102892,2.2251054918318585,virginica
5.03184202402235,3.701227485293926,1.8523753891939478,0.3850861996314815,setosa
6.11857614101581,2.9558828424065138,4.665031944195675,1.424772547024031,versicolor
5.894198107925449,2.6794188467555387,5.092300005398749,1.9274904640645918,virginica
4.920128198271212,2.301116189775058,3.4477953244375987,0.9321355216713859,versicolor
6.495880565654601,3.1897371317474956,5.50309866708701,1.7766345170481361,virginica
5.458935369866279,2.493292181408146,3.6974249589124257,1.0081157770842948,versicolor
5.521483258503273,3.4360208073809133,1.271183872394938,0.21956248649727514,setosa
5.539680834150461,2.521242553408852,3.878962907531543,1.13114674032406,versicolor
6.724195824554607,3.1016082469571415,5.599713001952415,2.4384696132471753,virginica
6.167080112754073,2.210505084118875,4.4369507420129395,1.4193678173127189,versicolor
5.791275309009648,2.549569157084419,4.106228972288913,1.2458384983701833,versicolor
6.6796746304989005,3.184294040309306,4.7541580538995225,1.4799142519159463,versicolor
5.685983321973639,2.9721245500539353,4.485400128200992,1.48015446831778,versicolor
7.680632011521391,2.994151903198777,6.127424863223566,2.2208723729226376,virginica
7.773778094487637,2.5906698685625886,6.918337673338428,2.2596398513404456,virginica
4.6894839163644875,3.1037958811924833,1.6854416789772957,0.2008229189137108,setosa
5.585452126572888,2.6014130349781364,4.385561703266348,1.226309126932599,versicolor
6.441742490965255,2.993395109070981,5.765385613002185,2.174537308319763,virginica
5.019839144930675,3.031224287560142,1.4366572339861654,0.015087408851745893,setosa
5.06414134843254,3.830140154719778,1.8556712643595235,0.3107655470824282,setosa
4.924462492072967,3.6322312595591484,1.3835826556949502,0.09845508222752898,setosa
6.668082842872833,3.0235903773551427,5.039004530052333,1.6901571424681159,versicolor
6.731625199827771,3.1511258552430337,4.630534480156307,1.4624195054531535,versicolor
5.099051674800266,3.645517836658559,1.490712464650038,0.42213604085874,setosa
5.472584819626643,2.372658255864356,3.99585266976841,1.2665148899066807,versicolor
5.767550922605917,2.5449251878902053,4.0095729602418695,1.196846907094362,versicolor
5.060262149295651,2.3701162206172395,3.3576790057093917,0.9197941427638903,versicolor
5.981157585469078,2.99425606961299,4.358722266406914,1.5858432891312506,versicolor
4.872508685832994,3.363149727819338,1.85528970245997,0.19271394737874062,setosa
4.904308868389299,2.8729715664996127,1.406065843904965,0.12444392327463133,setosa
4.794432284791937,3.337584371039271,1.9505422336763296,0.2849365428760972,setosa
6.455937265259416,2.7979192303734957,4.62371839055598,1.5452761427492543,versicolor
4.572911818241898,3.418813610150772,1.3743780639800163,0.2979634964014856,setosa
7.381852859345149,2.822435631446155,6.058887349871837,1.9054279496055542,virginica
4.44316392654939,2.2765254064117246,1.2584267040342814,0.3347239462587383,setosa
5.474636124092135,2.4621937262098488,3.7539079236807287,0.9824652875066104,versicolor
6.153279970257827,2.7767215627275608,3.980423967231647,1.3262292668497089,versicolor
5.465243449703094,3.4641462508672034,1.4863002304255748,0.38739390590427714,setosa
4.915826118448374,3.1100220282748947,1.4164342580761797,0.19592704091868007,setosa
5.498955260113949,2.4645406842840667,3.64601902956613,0.9712625478556584,versicolor
4.381208925456704,3.2264189973714643,1.2541365778864044,0.2063666900668019,setosa
4.667061682138208,3.249632251993797,1.362841914721844,0.23050907278515367,setosa
5.756174692395092,2.69875159918615,3.7915313122620167,1.1974716395416074,versicolor
5.8286923222707365,2.769080525431735,3.903695241015286,1.2103157327015286,versicolor
5.731074625429321,2.6444867126508877,4.000862630525077,1.2464343117851961,versicolor
6.451159881735568,3.239321890607578,5.114824729142753,1.9599239532965844,virginica
6.370103085679934,3.250879018393608,5.3097534643920765,2.250754545921579,virginica
6.917708143404792,3.153747569038541,5.431534599198615,2.0609169695190084,virginica
6.358507662693847,2.8534827389770867,4.292956674842921,1.2847261892745374,versicolor
6.264927282918419,2.738077795213494,5.050739406424442,1.43471337747344,virginica
5.064675728085623,3.529269216583137,1.5958295224826544,0.5710528149946084,setosa
5.868833115663371,2.735540346283612,5.09461333812857,1.9075263896519363,virginica
6.4630103179387905,2.9309391597142667,5.47930650117054,1.8099073688212717,virginica
5.489256254573853,2.3989349497385146,3.6457585070155094,0.9169453673759457,versicolor
6.343045707402954,2.872033053841361,5.633213305014361,1.9751174958482784,virginica
7.89904821297041,3.779624437805708,6.455863017288237,1.9319770277712294,virginica
6.8648479314382636,3.058131703282903,5.036787774145873,2.261639026408095,virginica
5.636312694076222,2.939231824814033,3.5484843700388233,1.2937258326353187,versicolor
6.659223587246376,3.1128497795505403,4.730209828610234,1.3883963060511062,versicolor
5.431801970809723,4.16719268840442,1.4498266649084501,0.21910207951786556,setosa
5.069251110794256,3.6280734309103684,1.5111821286042277,0.33266794657448484,setosa
5.948322003646401,3.1657029726603403,4.826452582754243,1.7365502794780803,versicolor
4.363364474954048,3.024723345205583,1.2940367593442732,0.18216214804291977,setosa
5.448475313177531,2.2036067286980683,3.9665914195271426,1.350168120751603,versicolor
6.053741024582177,2.891056068219314,4.623559771997898,1.4441863175717318,versicolor
5.089741495035786,2.5431121310994422,3.0819972388698886,1.107083343234736,versicolor
6.246827232950628,2.8741277613981366,4.300626939138183,1.3427867860088027,versicolor
4.66821601059531,3.547410793272662,0.9876043953432144,0.24323462613997548,setosa
4.57894771350663,3.2358963830376526,1.484585840384249,0.14605437482687095,setosa
5.86972649141283,2.7701741482754727,4.085187195152327,1.126678994046925,versicolor
5.177990920007934,3.9978071553064747,1.5353710205630082,0.11376911701128115,setosa
6.895041178407516,3.222421738420385,5.69329523589996,2.2458598486564423,virginica
6.0498590777449595,2.766508227666712,4.6908576451638275,1.2249653346502065,versicolor
5.60588308502187,2.540117891767124,3.7956099346974317,1.112690923242691,versicolor
7.360725293962085,2.8104188132694996,6.154364022006277,1.8428137618495841,virginica
4.816758043953586,3.0437106546950465,1.4328871559850986,0.12704347325546145,setosa
6.812607968568486,2.9377462310755265,5.493799294216748,2.1699175810558655,virginica
7.716392981360973,3.804034639234354,6.662714834183617,2.1272973125323023,virginica
7.670528502857343,3.766610661720962,6.712864778087089,2.1824901367601997,virginica
4.638768462502037,3.5740161340506753,0.9841804624083874,0.19153989702276478,setosa
6.529593098736949,3.1697812131478185,5.079074929322989,1.9671103102584198,virginica
5.10117714101217,2.2966700917139526,3.2561895158452057,1.0011496289654729,versicolor
4.999872812298804,3.8710376692546955,1.5333069491511107,0.34272387403990506,setosa
4.927850979248991,2.4219663044781523,3.239340261546726,0.9240009218885755,versicolor
5.660738342044317,3.7916059557705446,1.799141299557432,0.36968742204815985,setosa
6.0127289147516825,2.7873802713190416,4.053482487302496,1.3126913381563288,versicolor
4.723345587493219,3.0898582096651963,1.5146156523549774,0.19206485139297608,setosa
6.816131207009618,3.155141009200547,5.896368694085541,2.2560879533757205,virginica
5.821567943775034,2.6679564128614035,5.126735870410361,1.9086026885920206,virginica
4.685172307088056,3.2211723025347117,1.620596111642666,0.28719378756708924,setosa
6.6930899376916075,2.9940244366694637,4.956720041717284,1.552624902581629,versicolor
4.854419267865322,3.087035305832185,1.3409789674080534,0.1739775962136385,setosa
6.6991961843196375,3.248619998088953,5.875147563661946,2.230406631970221,virginica
4.449200262233373,2.312914808489357,1.376992289789104,0.38438426904778844,setosa
5.728030005903624,4.516745676462603,1.4891026893239043,0.44218831630562033,setosa
5.63534439282747,3.8295868302659626,1.7919966092466195,0.238922473022446,setosa
4.534989663910017,2.2813572366653463,1.234964472262658,0.2979492386951227,setosa
6.325260355595041,2.675799636099089,4.927544411628301,1.7543064500237242,virginica
5.106040034656311,3.8273492203376986,1.5233978075673413,0.21527292014550237,setosa
6.071412201643876,2.988423059650146,4.508301084827124,1.4253797237398143,versicolor
7.642937307777198,3.015504482805106,6.093820751656067,2.3509420225170476,virginica
6.061552168036582,2.878713775880711,4.527163504526908,1.4700626978390738,versicolor
5.410238709868381,3.1021115442908904,4.386375851727047,1.5468470288114502,versicolor
5.678851691400576,2.7905406927629945,3.5365519722573935,1.3701957803634344,versicolor
4.88600875933713,3.2792151259625237,1.2533261224125682,0.15431898159974533,setosa
6.607247304753598,3.0410384182263592,5.560985535061775,1.7015680129071271,virginica
5.711089605434779,2.588872455724711,4.007385248489623,1.235366576255041,versicolor
6.435884863264315,3.318001618146291,5.218380013737251,2.29900286590152,virginica
4.976113137373072,3.6106605153743843,1.361533713465184,0.25989245680524836,setosa
4.916679339222283,3.3457027044973633,1.8298872324602984,0.20824233370683035,setosa
5.307886577306912,3.3708366320448633,1.6945519743436117,0.2590898838296717,setosa
7.584954353366061,3.0542934459115543,6.53894097061788,2.1147828479494883,virginica
4.604441289539548,3.132713650437102,1.3336929129999096,0.17511035892561197,setosa
6.411920284156087,2.9850756972822676,4.271004729362901,1.3263631404902907,versicolor
5.576108113992909,3.1151615555064542,4.0389334954193545,1.21992420998746,versicolor
6.020302044243748,2.9115208674440027,4.4798153181782,1.5461301916728682,versicolor
4.927892525131846,3.256883258172629,1.4055679361487738,0.1877770976204267,setosa
5.441581166195223,3.7521320856352025,1.3989377559396916,0.16618560036813837,setosa
5.494166417234537,2.380137042326067,3.6869702363299197,0.973014563215369,versicolor
5.673066997160938,2.8355375462154013,4.262428036833558,1.2626275671238094,versicolor
5.419632392224875,3.010507850437179,4.543997738489548,1.4803270168889369,versicolor
6.338729101288497,3.2996692400943775,5.999588824373056,2.4823504232434517,virginica
6.456882917973303,2.9433518577033713,4.220412897105859,1.2441459906818477,versicolor
5.609446980969923,2.937461450623223,4.086962447044807,1.4060922635113147,versicolor
5.7548993439754295,4.428642055359905,1.5091782931146587,0.35118492472805257,setosa
4.867650079507546,3.014197478049219,1.4529335204353178,0.01601271094069935,setosa
7.410896999477395,2.7536251311759825,6.024647133544549,1.9457257154991954,virginica
6.465010759853363,2.960178036883838,5.825021337727177,2.2449195117851137,virginica
6.140381408126558,2.1937265218593542,4.584558131698271,1.4661583378424976,versicolor
